"Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","env_group_3","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"haageana",-97.426111,18.320694,"gbif",NA,203,154,68,1950,312,88,224,213,176,225,176,433,106,3,99,217,12,168,15,"M_meissneri",2.92768560513731,1.27385879200863,-0.0595894324645798,-0.537458455664632,0.26204249318911,-0.127907465756352,-0.0792602903243465,-0.114711946083786,-0.179994867613515,0.00117236665719073,0.00687792421340046,-0.0791131958494476,0.028253103698056,0.0380289898596189,-0.11122410270445,0.0558007639015744,0.0322649067022056,-0.0229998018493852,0.00735147595622579
"haageana",-97.435056,18.3235,"gbif",NA,206,155,69,1934,315,91,224,216,180,229,179,421,104,3,99,211,13,162,15,"M_meissneri",3.01589769746422,1.24663455769748,-0.10898141466745,-0.0703190571511568,0.736035811012205,-0.161581062345108,-0.0535005586567834,-0.012644845405568,-0.106518429242497,0.0488998771576961,-0.0434984717237668,-0.0090360107870109,-0.00574410969705419,0.0501822523600133,-0.0808238182229215,0.0772681449990936,0.0471216336715631,-0.0660522423119913,-0.0124316212616089
"haageana",-97.359722,18.303917,"gbif",NA,210,153,68,1982,320,97,223,219,195,234,183,419,104,3,101,215,13,156,16,"M_meissneri",3.67989944997514,1.09982321659427,0.164411079707885,-0.569044950746201,0.72950579129817,-0.252285234367792,-0.0736077927061911,-0.0409558259164312,-0.249529283922267,0.0625140488776233,-0.0839459850561171,-0.159751742341129,-0.0119591999100925,0.202225883530516,0.147833777162172,0.0515240585902564,-0.0270286619298658,-0.128728944507219,-0.018576592269424
"haageana",-97.448056,18.319972,"gbif",NA,205,155,68,1940,314,89,225,215,178,227,177,422,104,3,100,211,12,164,14,"M_meissneri",3.10499959430476,1.29452751139345,-0.158734608241902,-0.492223982721188,0.348690049696279,-0.196156282875794,-0.188647977981324,-0.180166665654741,-0.207447211784439,0.0745311751922462,0.0432958960519621,-0.0828930651743469,0.0243736214963226,0.0274834849286492,-0.0904619945081863,0.0610315211905009,0.0310895657008009,-0.0524951072622024,0.0200526426338192
"haageana",-97.440556,18.316778,"gbif",NA,204,155,68,1970,314,89,225,214,177,227,177,425,105,3,101,212,12,166,14,"M_meissneri",3.13294705276629,1.28141063108423,-0.194986286726501,-0.559096349850313,0.32835351900136,-0.127228814435914,-0.269704868845378,-0.0414653907887289,-0.195396964729607,0.0650123482635562,0.0493370697134541,-0.130600058736797,0.00872272105529806,0.0440117684834835,-0.124572353023848,0.0702660841198508,0.0169893254768241,-0.0433670926099953,-0.0052347604127765
"haageana",-97.435556,18.322583,"gbif",NA,206,155,69,1934,315,91,224,216,180,229,179,421,104,3,99,211,13,162,15,"M_meissneri",3.01589769746422,1.24663455769748,-0.10898141466745,-0.0703190571511568,0.736035811012205,-0.161581062345108,-0.0535005586567834,-0.012644845405568,-0.106518429242497,0.0488998771576961,-0.0434984717237668,-0.0090360107870109,-0.00574410969705419,0.0501822523600133,-0.0808238182229215,0.0772681449990936,0.0471216336715631,-0.0660522423119913,-0.0124316212616089
"haageana",-97.415278,18.228056,"gbif",NA,155,159,69,1792,266,37,229,166,131,176,129,509,121,5,90,254,18,204,21,"M_conspicua",-1.82910994174229,1.62803694680024,-0.420550205029804,-0.730197990075458,-0.510002308201361,0.0532897410134387,-0.386973533132824,-0.0144743863201694,-0.0329026479252153,-0.0574016086308567,-0.0995159074237503,-0.0416618511418484,-0.00269766860168695,0.0883221603820881,-0.0394764952953591,0.0056719759649202,-0.0229726033853969,-0.0503360444152993,-0.00121177843066369
"haageana",-97.415,18.215833,"gbif",NA,161,158,68,1839,271,42,229,173,135,182,134,536,124,5,90,264,19,212,23,"M_conspicua",-1.40197774015088,1.25303550082748,-0.232890496692253,-1.29128299677506,-0.519116453821255,0.100722661557465,-0.165381691468301,-0.0611815279149541,-0.124275062877891,0.0348522980355848,0.008120886579403,-0.0247115386514053,0.0292806504648345,0.0508183053846114,-0.0634489402847393,-0.0326283614613544,0.003473706778318,-0.0226049942552677,0.00893045784309488
"haageana",-97.296389,17.936,"gbif",NA,152,159,67,1883,266,30,236,163,126,173,125,609,132,4,89,314,20,225,28,"Oaxacana",-2.10265385914274,0.839459251340629,-0.644542829678464,-2.03835677684693,-1.17647354935807,-0.211183016921418,0.157318431546431,0.284638423383453,-0.257781670271088,-0.0942146086721967,0.0572105525729095,-0.0611297430269852,-0.141342081067334,0.116300929175308,-0.0790732042788525,0.00304416549641335,-0.0468017864950427,0.0244157507903706,0.0161294610520363
"haageana",-97.295528,17.934361,"gbif",NA,152,159,67,1883,266,30,236,163,126,173,125,609,132,4,89,314,20,225,28,"Oaxacana",-2.10265385914274,0.839459251340629,-0.644542829678464,-2.03835677684693,-1.17647354935807,-0.211183016921418,0.157318431546431,0.284638423383453,-0.257781670271088,-0.0942146086721967,0.0572105525729095,-0.0611297430269852,-0.141342081067334,0.116300929175308,-0.0790732042788525,0.00304416549641335,-0.0468017864950427,0.0244157507903706,0.0161294610520363
"haageana",-97.40766,18.70227,"gbif",NA,148,163,72,1610,260,35,225,158,124,166,124,484,97,4,81,236,24,178,24,"Haageana",-3.20828555969878,2.26710507335188,-0.424808857416854,0.845667018033079,0.490467423718526,-0.61241945495178,0.608661804563022,0.105442933552769,0.145986508214978,0.247680606126955,-0.145106012038418,0.035697734496043,-0.0616889194094085,0.129279580012308,-0.0618666211592033,-0.00441220919777166,-0.0587043306655988,-0.0150260285475059,0.00157378262613168
"haageana",-97.555833,18.235833,"gbif",NA,172,161,69,1902,283,51,232,191,146,194,145,548,135,4,92,278,17,232,21,"M_conspicua",-0.418485452171001,0.587067901414785,-0.779872394071032,-0.699647807732491,-0.293278733736751,0.44407469649836,0.00813603626228006,0.246593638607001,-0.0239474028805216,0.0317901212104635,0.0145700081862422,0.148580415198286,0.0757169954227256,-0.0290393212592263,0.0276085985811135,-0.0215722226239518,0.00543282323117651,0.0244751145099772,-0.00822257706707253
"haageana",-97.510833,18.309444,"gbif",NA,200,158,69,1950,310,82,228,219,173,222,172,436,108,3,100,218,12,175,13,"M_meissneri",2.67535332051893,1.20161772266884,-0.612705092003987,-0.125681551434684,0.415693886802919,0.0186465271555373,-0.297358898676326,0.0483679945357982,-0.0272415999516948,0.0594547093563615,0.0904090677279847,0.0307923016635143,-0.000155121740217978,-0.141371522437379,0.0326801917133713,0.0435446400898969,0.000151072648434676,-0.00336965914925057,0.0184906652143013
"haageana",-97.501389,18.268056,"gbif",NA,188,158,69,1903,298,70,228,207,163,210,161,499,121,3,97,249,14,203,16,"M_meissneri",1.42284981861981,0.865852180259181,-0.555561030617292,-0.216385468193723,-0.0797995117447876,0.14964019001067,-0.108500590683122,0.194551477223188,-0.0809124784939215,0.0996639654278486,0.0703518229778633,0.0642622265625721,-0.00166924444633072,-0.0821470743378765,0.0459899858003195,-0.0192958266443367,-0.00927481045671042,-0.000665569950229346,-0.000693379475739514
"haageana",-97.5025,18.268611,"gbif",NA,188,158,69,1903,298,70,228,207,163,210,161,499,121,3,97,249,14,203,16,"M_meissneri",1.42284981861981,0.865852180259181,-0.555561030617292,-0.216385468193723,-0.0797995117447876,0.14964019001067,-0.108500590683122,0.194551477223188,-0.0809124784939215,0.0996639654278486,0.0703518229778633,0.0642622265625721,-0.00166924444633072,-0.0821470743378765,0.0459899858003195,-0.0192958266443367,-0.00927481045671042,-0.000665569950229346,-0.000693379475739514
"haageana",-97.576389,18.337222,"gbif",NA,188,160,69,1900,299,69,230,207,162,210,161,484,121,3,96,249,12,204,14,"M_meissneri",1.46996080521404,0.934005512907275,-0.849715004861623,-0.137065671355742,-0.185094973324967,0.224173187044258,-0.109306508008319,-0.0376019748533728,0.00208635728042539,0.0024360490767929,0.0432029905383151,0.0708530488049146,0.0624178079773732,-0.0793483135217489,0.0323498997642808,0.0200785696341604,-0.00634274836004914,0.0143079931174076,-0.000252066422802219
"haageana",-97.571111,18.393889,"gbif",NA,162,162,70,1789,273,43,230,179,137,182,136,488,120,3,91,251,16,211,17,"M_conspicua",-1.04124546506574,1.53672552535852,-1.01217381913563,0.147744820320494,-0.591943585629376,0.0277887175200213,-0.0394167379723199,0.260600783507425,-0.0245814293434838,0.114123618738726,-0.0273547347122594,0.0575298629972665,0.0297255233714475,0.0199009412496102,0.0409290525159155,0.0164052766026654,-0.0211733220279502,0.0188876399120195,0.0113476372938937
"haageana",-97.501111,18.287222,"gbif",NA,193,158,69,1929,303,75,228,212,167,216,166,470,115,3,98,235,13,190,15,"M_meissneri",1.96215104559344,1.03153293134599,-0.58463864222176,-0.196361528644106,0.15010588358501,0.0942591065088453,-0.15497716697901,0.132382675231602,-0.0485894333058285,0.0467996315561311,0.0722277218871336,0.0538988875064528,0.00987724653892441,-0.106282904291369,0.0306537920600889,0.0153408912665967,0.014778288254141,-0.00880671721631947,-0.0152872384820273
"haageana",-97.5525,18.236667,"gbif",NA,172,161,69,1902,283,51,232,191,146,194,145,548,135,4,92,278,17,232,21,"M_conspicua",-0.418485452171001,0.587067901414785,-0.779872394071032,-0.699647807732491,-0.293278733736751,0.44407469649836,0.00813603626228006,0.246593638607001,-0.0239474028805216,0.0317901212104635,0.0145700081862422,0.148580415198286,0.0757169954227256,-0.0290393212592263,0.0276085985811135,-0.0215722226239518,0.00543282323117651,0.0244751145099772,-0.00822257706707253
"haageana",-97.503056,18.303333,"gbif",NA,198,158,69,1944,308,81,227,217,172,221,171,443,110,3,101,221,13,178,14,"M_meissneri",2.53228314868283,1.13209317576184,-0.530563266759301,-0.151081808022269,0.397173335987617,-0.0064037183755484,-0.376567371186398,0.19295594042188,-0.105032846307587,0.13072955594092,0.124417870905712,-0.0188262252696576,0.0206193497418473,-0.123924346951664,0.0313662480887266,0.0371146769255443,0.00559881508395534,-0.0111551840710316,-0.00892655339386985
"haageana",-97.554167,18.1875,"gbif",NA,152,164,69,1720,266,31,235,163,129,172,127,520,132,4,93,267,17,215,20,"M_conspicua",-1.95760225426238,1.27064977972742,-1.09776246112946,-0.48863506126449,-0.94997359908788,-0.233106446254293,-0.65035748695838,0.0602015050538301,-0.30740451181045,0.0591378510347318,-0.0467826185994403,-0.0342218924841819,0.0660042443564614,0.139334289546959,-0.0184719649020785,-0.0126545493160367,-0.0448360625166524,-0.0287850329370071,0.00975141633298509
"haageana",-97.4075,18.702222,"gbif",NA,148,163,72,1610,260,35,225,158,124,166,124,484,97,4,81,236,24,178,24,"Haageana",-3.20828555969878,2.26710507335188,-0.424808857416854,0.845667018033079,0.490467423718526,-0.61241945495178,0.608661804563022,0.105442933552769,0.145986508214978,0.247680606126955,-0.145106012038418,0.035697734496043,-0.0616889194094085,0.129279580012308,-0.0618666211592033,-0.00441220919777166,-0.0587043306655988,-0.0150260285475059,0.00157378262613168
"haageana",-97.443333,18.363889,"gbif",NA,184,154,69,1855,291,70,221,202,159,205,158,498,116,4,96,244,14,197,16,"M_meissneri",1.03270860951103,1.20459727669284,0.133130515789831,-0.158281906613849,-0.115498265765597,0.25325666780809,-0.269495261625448,0.0114367664616191,-0.00432798780713017,0.00255758381397447,0.0579725443596619,-0.0448092339904752,0.0213920752726565,-0.146367618550549,0.0133361344396075,-0.0344523558108119,-0.000878639040185154,0.00397722556015761,0.00293760307670344
"haageana",-97.435278,18.3625,"gbif",NA,189,153,69,1893,296,75,221,208,164,211,163,477,114,3,99,236,12,190,14,"M_meissneri",1.82338251162909,1.29621060267854,-0.0133210990349251,0.00390965244693092,-0.251999954356481,0.15740430283953,-0.302485204447245,0.248861352824036,-0.0561741641368439,-0.0205863763992167,0.0657708585990745,-0.0479332844085969,-0.0203694290889113,-0.155256689678047,0.0281775030893489,-0.0064612489828914,0.00623574743233465,-0.00129518215643844,-0.00903512534852589
"haageana",-97.474444,18.350833,"gbif",NA,168,158,70,1837,276,51,225,185,143,188,141,480,108,3,87,231,17,200,18,"M_conspicua",-0.673611202028515,1.82817345936414,-0.504791339738359,0.083073113944968,-0.218714821913704,0.111340016136197,0.56741577506853,0.186004292082072,0.137590202553036,0.102998572632668,-0.070758703316164,0.111217431223115,-0.0276203458122596,0.0125009605578484,0.0505761905045307,-0.0522491408624737,0.0105009327827597,0.00361779583305672,0.00950634505469167
"haageana",-97.474722,18.346694,"gbif",NA,180,156,69,1875,287,63,224,198,154,201,153,504,116,4,92,248,15,205,18,"M_conspicua",0.443787260132108,1.20979211438767,-0.129150096814919,-0.361925208450509,-0.105783844322964,0.326971060285577,0.0978349618313956,-0.0370627064149549,0.0482717256919797,-0.033676181850417,0.0301056277388191,0.0382951686736964,0.0372738334643227,-0.112740143938153,0.0299605909937845,-0.0324422890021771,0.0353039950327409,0.00829202005018068,0.0057278130168323
"haageana",-97.449167,18.384722,"gbif",NA,178,154,69,1816,284,63,221,195,153,198,152,501,111,4,93,244,15,200,18,"M_conspicua",0.337589798785148,1.38930838948854,0.167070682902449,-0.200359108764638,-0.221046784990098,0.175592807577578,-0.029142725580911,-0.0600146541420591,-0.0856447655826697,-0.0213435733809527,0.0679073838804111,-0.0463774161484081,-0.0107123882694897,-0.144634122983057,0.0287643316069459,-0.0427341413109948,0.0264881586410344,0.00908024527010837,0.0130820144233639
"haageana",-97.515278,18.361389,"gbif",NA,182,157,69,1891,291,65,226,200,156,204,155,488,116,3,94,246,13,204,15,"M_meissneri",0.944563489854053,1.25934056647401,-0.500846566653509,-0.170099755399254,-0.372056322748741,0.246349351317569,0.064845072540562,0.0701841916500534,0.0218583788163739,0.00029954529261117,0.0356455435747981,0.0265990871435482,0.00419297741069258,-0.0733845824282771,0.0131155367962438,0.00942223788424262,0.00235522831721893,-0.00129192185066553,-0.00580350689853128
"haageana",-97.515278,18.374722,"gbif",NA,163,160,69,1811,273,44,229,180,138,183,136,481,114,3,88,240,17,205,18,"M_conspicua",-0.968044155253051,1.73300811178569,-0.760891460001097,-0.385218596322438,-0.659035189705006,-0.0561123773463675,0.340473244585836,0.0209156062672678,-0.0454076627846326,0.198305847528807,-0.0106335263043756,0.097904865603988,0.0428106840833425,0.0394755461570252,0.0545268663037053,-0.0316656739785971,-0.00589766322642925,0.022369836302337,0.0165377444565513
"haageana",-97.518333,18.357222,"gbif",NA,185,157,69,1900,294,67,227,204,159,206,158,485,116,3,95,245,12,202,15,"M_meissneri",1.23299537909084,1.19068289782208,-0.556929111984737,-0.154845857708601,-0.305408197053533,0.243384456137179,-0.000193786509276678,0.0526692547975638,-0.00683610128785356,-0.0941456955678733,0.0303637033601424,0.0463185703064602,-0.00411189814217663,-0.117377619690087,0.0431600681555792,0.00601853258809666,0.00393112758065873,0.0254839989113098,0.0139508105243893
"haageana",-97.473611,18.352778,"gbif",NA,168,158,70,1837,276,51,225,185,143,188,141,480,108,3,87,231,17,200,18,"M_conspicua",-0.673611202028515,1.82817345936414,-0.504791339738359,0.083073113944968,-0.218714821913704,0.111340016136197,0.56741577506853,0.186004292082072,0.137590202553036,0.102998572632668,-0.070758703316164,0.111217431223115,-0.0276203458122596,0.0125009605578484,0.0505761905045307,-0.0522491408624737,0.0105009327827597,0.00361779583305672,0.00950634505469167
"haageana",-97.514722,18.359167,"gbif",NA,174,158,70,1818,282,57,225,192,149,194,148,496,115,3,90,247,15,208,18,"M_conspicua",-0.117094233973099,1.37762150499099,-0.473218895755109,0.253669603231593,-0.240608461639781,0.172252341747434,0.355782234304259,0.159020703025087,0.0158595438984807,-0.0259222271788525,-0.0344306171005287,0.0959700204029755,0.0249688246188984,-0.0611609512359012,0.0524766977779887,-0.030007120436069,0.0224783256087536,0.0262554654194576,0.00494234789038994
"haageana",-97.518889,18.344167,"gbif",NA,188,157,69,1905,297,71,226,207,162,210,161,475,115,3,97,240,12,197,14,"M_meissneri",1.5883353565157,1.18875374027449,-0.504063919326444,-0.0995784327239249,-0.199829136963945,0.209269814776285,-0.158668013096126,0.0900546721356021,-0.019505708550716,-0.015785114481757,0.0704045424465626,0.000621937124962029,0.0145596113410614,-0.123048345324699,0.0302619113843156,0.0197491626820992,0.00143614124101454,0.00181815673086469,0.000351545845425159
"haageana",-97.521111,18.349167,"gbif",NA,188,157,69,1905,297,71,226,207,162,210,161,475,115,3,97,240,12,197,14,"M_meissneri",1.5883353565157,1.18875374027449,-0.504063919326444,-0.0995784327239249,-0.199829136963945,0.209269814776285,-0.158668013096126,0.0900546721356021,-0.019505708550716,-0.015785114481757,0.0704045424465626,0.000621937124962029,0.0145596113410614,-0.123048345324699,0.0302619113843156,0.0197491626820992,0.00143614124101454,0.00181815673086469,0.000351545845425159
"haageana",-97.515,18.356944,"gbif",NA,185,157,69,1900,294,67,227,204,159,206,158,485,116,3,95,245,12,202,15,"M_meissneri",1.23299537909084,1.19068289782208,-0.556929111984737,-0.154845857708601,-0.305408197053533,0.243384456137179,-0.000193786509276678,0.0526692547975638,-0.00683610128785356,-0.0941456955678733,0.0303637033601424,0.0463185703064602,-0.00411189814217663,-0.117377619690087,0.0431600681555792,0.00601853258809666,0.00393112758065873,0.0254839989113098,0.0139508105243893
"haageana",-97.620278,18.740833,"gbif",NA,168,166,70,1850,282,48,234,185,142,188,141,470,107,3,85,240,18,205,19,"M_conspicua",-0.889790845780176,1.56093904369546,-1.34723857398105,-0.105319733885492,0.112657293454152,0.0141919336575197,0.745996282531111,-0.0549754069895998,0.113482066876316,0.188079799463313,-0.0142062407190887,0.121265505088167,0.0431524023682918,0.0757704632936361,0.0306965793254031,0.0294932548705712,-0.0455578858207203,0.0534352993417524,0.013774155226412
